moviesNNS	O
inIN	O
chineseNN	B-movie.language
	
moviesNNS	O
inIN	O
chineseNN	B-movie.language
	
showVV	O
mePP	O
moviesNNS	O
producedVVN	O
byIN	O
julianJJ	B-producer.name
fellowsNNS	I-producer.name
	
julianJJ	B-producer.name
fellowsNNS	I-producer.name
productionsNNS	O
	
canMD	O
youPP	O
pleaseVV	O
searchNN	O
moviesNNS	O
ofIN	O
tomNN	B-actor.name
cruiseNN	I-actor.name
	
findVV	O
moviesNNS	O
withIN	O
tomNN	B-actor.name
cruiseNN	I-actor.name
	
findVV	O
moviesNNS	O
withIN	O
tomNN	B-actor.name
cruiseNN	I-actor.name
inIN	O
themPP	O
	
inIN	O
whatWP	O
moviesNNS	O
tomNN	B-actor.name
cruiseNN	I-actor.name
isVBZ	O
	
moviesNNS	O
starringVVG	O
tomNN	B-actor.name
cruiseNN	I-actor.name
	
showVV	O
mePP	O
allDT	O
moviesNNS	O
tomNN	B-actor.name
cruiseNN	I-actor.name
hasVHZ	O
beenVBN	O
inIN	O
	
tomNN	B-actor.name
cruiseNN	I-actor.name
moviesNNS	O
	
tomNN	B-actor.name
cruiseNN	I-actor.name
moviesNNS	O
	
whatWP	O
moviesNNS	O
hasVHZ	O
tomNN	B-actor.name
cruiseNN	I-actor.name
beenVBN	O
inIN	O
	
whatWP	O
moviesNNS	O
hasVHZ	O
tomNN	B-actor.name
cruiseNN	I-actor.name
starredVVN	O
inIN	O
	
findVV	O
moviesNNS	O
producedVVN	O
byIN	O
georgeNN	B-producer.name
lucasNNS	I-producer.name
	
findVV	O
moviesNNS	O
producedVVN	O
byIN	O
georgeNN	B-producer.name
lucusNN	I-producer.name
	
giveVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
moviesNNS	O
producedVVN	O
byIN	O
georgeNN	B-producer.name
lucasNNS	I-producer.name
	
giveVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
moviesNNS	O
thatIN/that	O
georgeNN	B-producer.name
lucasNNS	I-producer.name
producedVVD	O
	
locateVV	O
allDT	O
moviesNNS	O
producedVVN	O
byIN	O
georgeNN	B-producer.name
lucasNNS	I-producer.name
	
listNN	O
ofIN	O
daxNN	B-actor.name
shepardNN	I-actor.name
moviesNNS	O
	
yashNP	B-director.name
chopraNP	I-director.name
'sPOS	O
moviesNNS	O
	
findVV	O
moviesNNS	O
ofIN	O
yashNN	B-director.name
chopraNN	I-director.name
	
troubleNN	B-movie.name
withIN	I-movie.name
theDT	I-movie.name
curveNN	I-movie.name
wasVBD	O
basedVVN	O
onIN	O
whatWP	O
	
whatWP	O
wasVBD	O
theDT	O
lastJJ	O
filmNN	O
robertNP	B-producer.name
redfordNP	I-producer.name
producedVVD	O
	
moviesNNS	O
aboutIN	O
immigrationNN	B-movie.subject
	
dawnNN	B-movie.name
ofIN	I-movie.name
theDT	I-movie.name
deadJJ	I-movie.name
movieNN	O
informationNN	O
	
searchVV	O
theDT	B-movie.name
campaignNN	I-movie.name
movieNN	O
	
showVV	O
mePP	O
informationNN	O
relatedVVN	O
toTO	O
theDT	O
filmNN	O
theDT	B-movie.name
campaignNN	I-movie.name
	
willMD	O
youPP	O
pleaseVV	O
showVV	O
mePP	O
infoNN	O
onIN	O
theDT	O
movieNN	O
theDT	B-movie.name
campaignNN	I-movie.name
	
theDT	B-movie.name
campaignNN	I-movie.name
movieNN	O
pageNN	O
	
iNNS	O
wantVVP	O
toTO	O
seeVV	O
infoNN	O
onIN	O
theDT	O
movieNN	O
theDT	B-movie.name
campaignNN	I-movie.name
	
lookVV	O
upRP	O
movieNN	O
theDT	B-movie.name
campaignNN	I-movie.name
	
pleaseUH	O
showVV	O
mePP	O
infoNN	O
onIN	O
theDT	O
movieNN	O
theDT	B-movie.name
campaignNN	I-movie.name
	
showVV	O
mePP	O
informationNN	O
forIN	O
theDT	O
movieNN	O
theDT	B-movie.name
campaignNN	I-movie.name
	
tellVV	O
mePP	O
aboutIN	O
theDT	O
movieNN	O
theDT	B-movie.name
campaignNN	I-movie.name
inIN	O
detailNN	O
	
canMD	O
youPP	O
showVV	O
mePP	O
detailsNNS	O
aboutIN	O
theDT	O
movieNN	O
theDT	B-movie.name
campaignNN	I-movie.name
	
findVV	O
moviesNNS	O
aboutIN	O
loveNN	B-movie.subject
	
moviesNNS	O
aboutIN	O
natureNN	B-movie.subject
	
showVV	O
mePP	O
theDT	O
comedyNN	B-movie.genre
pitchNN	B-movie.name
perfectJJ	I-movie.name
	
showVV	O
mePP	O
theDT	O
moviesNNS	O
producedVVN	O
byIN	O
relianceNN	B-producer.name
	
whichWDT	O
moviesNNS	O
areVBP	O
familyNN	B-rating.name
friendlyJJ	I-rating.name
	
canMD	O
youPP	O
getVV	O
mePP	O
aDT	O
pgNN	B-rating.name
movieNN	O
listNN	O
	
findVV	O
aDT	O
pgNN	B-rating.name
ratedVVN	O
movieNN	O
	
findVV	O
ratedVVN	O
pgNN	B-rating.name
moviesNNS	O
	
giveVV	O
mePP	O
someDT	O
goodJJ	O
pgNN	B-rating.name
moivesNNS	O
	
iNNS	O
amVBP	O
lookingVVG	O
forIN	O
moviesNNS	O
thatWDT	O
areVBP	O
ratedVVN	O
pgNN	B-rating.name
forIN	B-rating.name
familyNN	I-rating.name
movieNN	I-rating.name
nightNN	I-rating.name
	
iNNS	O
needVVP	O
toTO	O
seeVV	O
aDT	O
listNN	O
ofIN	O
pgNN	B-rating.name
moviesNNS	O
	
iNNS	O
needVVP	O
toTO	O
seeVV	O
allDT	O
pgNN	B-rating.name
moviesNNS	O
	
moviesNNS	O
ratedVVD	O
pgNN	B-rating.name
	
pgNN	B-rating.name
moviesNNS	O
listVV	O
pleaseUH	O
	
pleaseUH	O
showVV	O
aDT	O
listNN	O
ofIN	O
recentJJ	O
moviesNNS	O
ratedVVN	O
pgNN	B-rating.name
	
showVV	O
mePP	O
moviesNNS	O
ratedVVN	O
pgNN	B-rating.name
	
bringVV	O
upRP	O
allDT	O
pgNN	B-rating.name
moviesNNS	O
	
findVV	O
mePP	O
pgNN	B-rating.name
moviesNNS	O
	
findVV	O
moviesNNS	O
ratedVVN	O
pgNN	B-rating.name
	
findVV	O
moviesNNS	O
thatWDT	O
areVBP	O
pgJJ	B-rating.name
	
iNNS	O
needVVP	O
moviesNNS	O
withIN	O
aDT	O
pgNN	B-rating.name
ratingNN	O
	
iNNS	O
wantVVP	O
toTO	O
searchVV	O
forIN	O
pgNN	B-rating.name
ratedVVN	O
moviesNNS	O
	
listNN	O
moviesNNS	O
ratedVVN	O
pgNN	B-rating.name
	
moviesNNS	O
withIN	O
pgNN	B-rating.name
ratingNN	O
	
moviesNNS	O
withIN	O
pgNN	B-rating.name
ratingNN	O
	
pgNN	B-rating.name
moviesNNS	O
	
showVV	O
mePP	O
pgVV	B-rating.name
ratedVVN	O
moviesNNS	O
	
showVV	O
mePP	O
theDT	O
moviesNNS	O
ratingNN	O
pgNN	B-rating.name
	
findVV	O
moviesNNS	O
withIN	O
pgNN	B-rating.name
ratingsNNS	O
onlyRB	O
	
iNNS	O
wantVVP	O
aDT	O
listNN	O
ofIN	O
pgNN	B-rating.name
ratedVVN	O
moviesNNS	O
	
iNNS	O
wantVVP	O
toTO	O
seeVV	O
moviesNNS	O
thatWDT	O
areVBP	O
ratedVVN	O
pgNN	B-rating.name
	
onlyJJ	O
showNN	O
moviesNNS	O
ratedVVN	O
pgNN	B-rating.name
	
pleaseUH	O
findVV	O
pgNN	B-rating.name
ratedVVN	O
moviesNNS	O
	
searchNN	O
forIN	O
moviesNNS	O
withIN	O
aDT	O
pgNN	B-rating.name
ratingNN	O
	
searchNN	O
forIN	O
moviesNNS	O
withIN	O
aDT	O
pgNN	B-rating.name
ratingNN	O
	
showVV	O
mePP	O
allDT	O
pgNN	B-rating.name
moviesNNS	O
	
showVV	O
mePP	O
moviesNNS	O
withIN	O
pgNN	B-rating.name
ratingNN	O
	
showVV	O
mePP	O
moviesNNS	O
withIN	O
pgNN	B-rating.name
ratingsNNS	O
	
showVV	O
mePP	O
pgNN	B-rating.name
moviesNNS	O
	
getVV	O
hungarianJJ	B-country.name
filmsNNS	O
	
iNNS	O
wantVVP	O
toTO	O
watchVV	O
aDT	O
comedyNN	B-movie.genre
madeVVN	O
inIN	O
hungaryNN	B-country.name
	
showVV	O
mePP	O
hungarianJJ	B-country.name
comediesNNS	B-movie.genre
	
whatWP	O
'sVBZ	O
theDT	O
latestJJS	O
onIN	O
bradNN	B-actor.name
pittNN	I-actor.name
	
iNNS	O
'mVBP	O
lookingVVG	O
forIN	O
aDT	O
jasonNP	B-director.name
cortlundNP	I-director.name
movieNN	O
	
showVV	O
mePP	O
theDT	O
movieNN	O
nowRB	B-movie.name
foragerNN	I-movie.name
	
whatWP	O
oldJJ	O
moviesNNS	O
areVBP	O
madeVVN	O
byIN	O
warnerNN	B-producer.name
brothersNNS	I-producer.name
	
iNNS	O
wantVVP	O
toTO	O
lookVV	O
upRP	O
alfredNN	B-director.name
hitchcockNN	I-director.name
moviesNNS	O
	
findVV	O
mePP	O
moviesNNS	O
madeVVN	O
byIN	O
alfredNN	B-director.name
hitchcockNN	I-director.name
	
iNNS	O
wantVVP	O
toTO	O
searchVV	O
forIN	O
alfredNN	B-director.name
hitchcockNN	I-director.name
moviesNNS	O
	
iNP	O
wouldMD	O
likeVV	O
toTO	O
watchVV	O
anDT	O
alfredNP	B-director.name
hitchcockNN	I-director.name
movieNN	O
	
showVV	O
mePP	O
someDT	O
alfredNN	B-director.name
hitchcockNN	I-director.name
moviesNNS	O
	
lookVV	O
upRP	O
alfredNN	B-director.name
hitchcockNN	I-director.name
moviesNNS	O
	
moviesNNS	O
alfredNN	B-director.name
hitchcockNN	I-director.name
	
moviesNNS	O
byIN	O
alfredNN	B-director.name
hitchcockNN	I-director.name
	
moviesNNS	O
byIN	O
alfredNN	B-director.name
hitchcockNN	I-director.name
	
whatWP	O
moviesNNS	O
hasVHZ	O
alfredNN	B-director.name
hitchcockNN	I-director.name
directedVVD	O
	
hitchcockNN	B-director.name
movieNN	O
listNN	O
	
listNN	O
hitchcockNN	B-director.name
moviesNNS	O
	
movieNN	O
listNN	O
hitchcockNN	B-director.name
	
showVV	O
mePP	O
hitchcockNN	B-director.name
moviesNNS	O
	
hitchcockNN	B-director.name
movieNN	O
infoNN	O
	
hitchcockNN	B-director.name
moviesNNS	O
	
whatWP	O
moviesNNS	O
didVVD	O
hitchcockNN	B-director.name
directJJ	O
	
showVV	O
mePP	O
theDT	O
lastJJ	O
fiveCD	O
filmsNNS	O
forIN	O
lionsgateNNS	B-producer.name
	
showVV	O
mePP	O
recentJJ	O
moviesNNS	O
fromIN	O
lionsgateNNS	B-producer.name
	
whatWP	O
newJJ	O
moviesNNS	O
doesVVZ	O
lionsgateNNS	B-producer.name
haveVHP	O
outRB	O
	
showVV	O
mePP	O
theDT	O
movieNN	O
vulgariaNN	B-movie.name
	
whatWP	O
recentlyRB	O
releasedVVD	O
moviesNNS	O
areVBP	O
ratedVVN	O
rNN	B-rating.name
	
getVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
currentJJ	O
r-ratedJJ	B-rating.name
moviesNNS	O
	
showVV	O
aDT	O
listNN	O
ofIN	O
recentJJ	O
releasesNNS	O
thatWDT	O
areVBP	O
ratedVVN	O
pgNN	B-rating.name
	
whatWP	O
areVBP	O
someDT	O
recentJJ	O
releasedVVN	O
pgNN	B-rating.name
moviesNNS	O
	
showVV	O
recentJJ	O
moviesNNS	O
ratedVVN	O
pgNN	B-rating.name
	
willMD	O
youPP	O
showVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
recentJJ	O
moviesNNS	O
ratedVVN	O
pgNN	B-rating.name
	
whichWDT	O
currentJJ	O
moviesNNS	O
areVBP	O
ratedVVN	O
pgNN	B-rating.name
	
doVV	O
youPP	O
haveVHP	O
anythingNN	O
byIN	O
georgeNN	B-director.name
cukorNN	I-director.name
	
whatWP	O
wasVBD	O
theDT	O
firstJJ	O
movieNN	O
stevenNP	B-director.name
spielbergNP	I-director.name
directedVVD	O
	
didVVD	O
robVV	B-director.name
reinerNP	I-director.name
directVV	O
anyDT	O
moviesNNS	O
	
whatWP	O
wasVBD	O
theDT	O
highestJJS	O
makingNN	O
movieNN	O
	
showVV	O
mePP	O
highRB	O
grossingVVG	O
moviesNNS	O
	
whatWP	O
moviesNNS	O
madeVVD	O
theDT	O
mostJJS	O
moneyNN	O
	
whatWP	O
areVBP	O
theDT	O
topJJ	O
grossingVVG	O
moviesNNS	O
	
findVV	O
theDT	O
newJJ	O
willNN	B-actor.name
ferrellNN	I-actor.name
movieNN	O
	
whatWP	O
areVBP	O
theDT	O
threeCD	O
latestJJS	O
filmsNNS	O
withIN	O
willNN	B-actor.name
ferrellNN	I-actor.name
	
whatWP	O
areVBP	O
recentJJ	O
filmsNNS	O
byIN	O
willNN	B-actor.name
ferrellNN	I-actor.name
	
anyDT	O
newJJ	O
moviesNNS	O
withIN	O
eddieNN	B-actor.name
murphyNN	I-actor.name
	
iNP	O
wouldMD	O
likeVV	O
toTO	O
lookVV	O
forIN	O
moviesNNS	O
aboutIN	O
godNN	B-movie.subject
	
lookVV	O
upRP	O
moviesNNS	O
aboutIN	O
godNN	B-movie.subject
	
iNNS	O
wantVVP	O
toTO	O
lookVV	O
forIN	O
moviesNNS	O
aboutIN	O
godNN	B-movie.subject
	
pleaseVV	O
searchNN	O
forIN	O
moviesNNS	O
aboutIN	O
godNN	B-movie.subject
	
watchNN	O
ronNN	B-director.name
howardNN	I-director.name
'sPOS	O
latestJJS	O
movieNN	O
	
findVV	O
ronVVG	B-director.name
howardJJ	I-director.name
newJJ	O
movieNN	O
	
iNNS	O
needVVP	O
aDT	O
listNN	O
ofIN	O
moviesNNS	O
producedVVN	O
byIN	O
rayNN	B-producer.name
starkJJ	I-producer.name
	
showVV	O
mePP	O
allDT	O
moviesNNS	O
producedVVN	O
byIN	O
rayNN	B-producer.name
starkJJ	I-producer.name
	
whatWP	O
moviesNNS	O
hasVHZ	O
rayNN	B-producer.name
starkRB	I-producer.name
producedVVN	O
	
whatWP	O
movieNN	O
hasVHZ	O
albertNN	B-actor.name
brooksNNS	I-actor.name
doneVVN	O
latelyRB	O
	
recentJJ	O
moviesNNS	O
byIN	O
stevenJJ	B-director.name
spielbergNN	I-director.name
	
findVV	O
sandraNN	B-actor.name
bullockNN	I-actor.name
'sPOS	O
latestJJS	O
movieNN	O
	
iNNS	O
amVBP	O
lookingVVG	O
forIN	O
moviesNNS	O
directedVVN	O
byIN	O
tomNN	B-director.name
hanksNNS	I-director.name
	
findVV	O
moviesNNS	O
directedVVN	O
byIN	O
tomNN	B-director.name
hanksNNS	I-director.name
	
showVV	O
mePP	O
moviesNNS	O
thatIN/that	O
tomNN	B-director.name
hanksNNS	I-director.name
directedVVD	O
	
moviesNNS	O
byIN	O
tomNN	B-director.name
hanksNNS	I-director.name
	
showVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
allDT	O
moviesNNS	O
thatWDT	O
wereVBD	O
directedVVN	O
byIN	O
tomNN	B-director.name
hanksNNS	I-director.name
	
whatWP	O
movieNN	O
madeVVD	O
theDT	O
leastJJS	O
moneyNN	O
	
whatWP	O
hasVHZ	O
tomNN	B-actor.name
cruiseNN	I-actor.name
actedVVD	O
inIN	O
latelyRB	O
	
whatWP	O
newJJ	O
moviesNNS	O
areVBP	O
playingVVG	O
withIN	O
ratingNN	O
ofIN	O
pgNP	B-rating.name
thirteenCD	I-rating.name
	
showVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
moviesNNS	O
thatWDT	O
areVBP	O
newJJ	O
andCC	O
ratedVVN	O
pg-13NN	B-rating.name
	
whatWP	O
pg-13NN	B-rating.name
moviesNNS	O
areVBP	O
currentlyRB	O
showingVVG	O
	
whatWP	O
otherJJ	O
moviesNNS	O
hasVHZ	O
willNN	B-director.name
smithNN	I-director.name
directedVVD	O
	
showVV	O
mePP	O
theDT	O
latestJJS	O
moviesNNS	O
inIN	O
kannadaNP	B-movie.language
	
haveVHP	O
anyDT	O
newJJ	O
moviesNNS	O
byIN	O
twentiethJJ	B-producer.name
centuryNN	I-producer.name
foxNN	I-producer.name
	
currentJJ	O
movieNN	O
suggestionsNNS	O
	
showVV	O
mePP	O
newJJ	O
releasesNNS	O
	
seeVV	O
edNN	B-actor.name
harrisNNS	I-actor.name
lastJJ	O
movieNN	O
	
giveVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
recentJJ	O
horrorNN	B-movie.genre
filmsNNS	O
	
showVV	O
mePP	O
moviesNNS	O
inIN	O
swedishNN	B-movie.language
	
whatWP	O
wasVBD	O
woodyJJ	B-director.name
allenNN	I-director.name
'sPOS	O
lastJJ	O
movieNN	O
	
aboutRB	O
inIN	B-movie.name
julyRB	I-movie.name
	
iNNS	O
wantVVP	O
toTO	O
goVV	O
toTO	O
theDT	O
homepageNN	O
forIN	O
inIN	B-movie.name
julyNN	I-movie.name
	
iNNS	O
wantVVP	O
toTO	O
viewVV	O
theDT	O
pageNN	O
onIN	O
inIN	B-movie.name
julyNN	I-movie.name
	
iNP	O
wouldMD	O
likeVV	O
toTO	O
seeVV	O
theDT	O
mainJJ	O
pageNN	O
ofIN	O
inIN	B-movie.name
julyNN	I-movie.name
	
inIN	B-movie.name
julyJJ	I-movie.name
informationNN	O
	
summaryNN	O
ofIN	O
inIN	B-movie.name
julyNN	I-movie.name
	
synopsisNN	O
forIN	O
inIN	B-movie.name
julyNN	I-movie.name
	
wasVBD	O
lifeNN	B-movie.name
isVBZ	I-movie.name
beautifulJJ	I-movie.name
madeVVN	O
inIN	O
italyRB	B-country.name
	
currentJJ	O
moviesNNS	O
ratedVVN	O
gNN	B-rating.name
	
findVV	O
allDT	O
newJJ	O
releasesNNS	O
thatWDT	O
areVBP	O
ratedVVN	O
gNN	B-rating.name
	
canMD	O
iNP	O
haveVHP	O
aDT	O
listNN	O
ofIN	O
movieNN	O
productionNN	O
companiesNNS	O
	
whoWP	O
isVBZ	O
bruceNN	B-person.name
willisNN	I-person.name
	
producerNN	O
	
iNNS	O
needVVP	O
aDT	O
movieNN	O
producerNN	O
listNN	O
	
canMD	O
iNP	O
haveVHP	O
aDT	O
listNN	O
ofIN	O
producersNNS	O
	
findVV	O
mePP	O
infoNN	O
onIN	O
emmaNN	B-person.name
watsonNN	I-person.name
	
showVV	O
mePP	O
moreJJR	O
informationNN	O
aboutIN	O
willNN	B-person.name
smithNN	I-person.name
	
willMD	B-person.name
smithNN	I-person.name
bioNN	O
	
iNNS	O
needVVP	O
aDT	O
listNN	O
ofIN	O
actorsNNS	O
	
searchNN	O
forIN	O
actorsNNS	O
	
findVV	O
actorsNNS	O
	
searchNN	O
movieNN	O
actorsNNS	O
	
movieNN	O
actorsNNS	O
	
displayNN	O
actorsNNS	O
inIN	O
moviesNNS	O
	
showNN	O
actorsNNS	O
inIN	O
moviesNNS	O
	
displayNN	O
biographyNN	O
ofIN	O
actorNN	O
willMD	B-person.name
ferrellVV	I-person.name
	
whoWP	O
isVBZ	O
theDT	O
actorNN	O
willMD	B-person.name
ferrellVV	I-person.name
	
directorNN	O
	
findVV	O
aDT	O
directorNN	O
	
findVV	O
directorsNNS	O
	
searchNN	O
directorsNNS	O
	
searchNN	O
directorsNNS	O
	
movieNN	O
directorsNNS	O
	
giveVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
directorsNNS	O
	
whereWRB	O
canMD	O
iNNS	O
findVV	O
aDT	O
directorNN	O
	
seeVV	O
billNN	B-person.name
paxtonNN	I-person.name
	
giveVV	O
mePP	O
informationNN	O
aboutIN	O
elizabethNN	B-person.name
mcgovernNN	I-person.name
	
showVV	O
mePP	O
informationNN	O
onIN	O
darlaNN	B-person.name
andersonNN	I-person.name
	
canMD	O
youPP	O
giveVV	O
mePP	O
moreJJR	O
informationNN	O
aboutIN	O
charlesNNS	B-person.name
	
canMD	O
youPP	O
tellVV	O
mePP	O
moreJJR	O
aboutIN	O
theDT	O
producerNN	O
rayNN	B-person.name
starkJJ	I-person.name
	
giveVV	O
mePP	O
moreJJR	O
detailsNNS	O
aboutIN	O
theDT	O
producerNN	O
rayNN	B-person.name
starkJJ	I-person.name
	
iNNS	O
needVVP	O
toTO	O
knowVV	O
moreJJR	O
aboutIN	O
theDT	O
producerNN	O
rayNN	B-person.name
starkJJ	I-person.name
	
showVV	O
mePP	O
moreJJR	O
informationNN	O
aboutIN	O
theDT	O
producerNN	O
rayNN	B-person.name
starkJJ	I-person.name
	
showVV	O
mePP	O
informationNN	O
onIN	O
shellyJJ	B-person.name
longRB	I-person.name
	
iNNS	O
wantVVP	O
toTO	O
knowVV	O
aboutIN	O
clintNN	B-person.name
eastwoodNN	I-person.name
	
lookVV	O
forIN	O
informationNN	O
aboutIN	O
charlesNNS	B-person.name
vidorNN	I-person.name
	
searchNN	O
forIN	O
informationNN	O
aboutIN	O
charlesNNS	B-person.name
vidorNN	I-person.name
	
wantVVP	O
toTO	O
seeVV	O
charlesNNS	B-person.name
vidorNN	I-person.name
	
whoWP	O
isVBZ	O
childsNN	B-person.name
vidorNN	I-person.name
	
findVV	O
mePP	O
moreJJR	O
informationNN	O
onIN	O
scorsceseNN	B-person.name
	
findVV	O
theDT	O
directorNN	O
andrewNN	B-person.name
stantonNN	I-person.name
	
whoWP	O
isVBZ	O
andrewJJ	B-person.name
stantonNN	I-person.name
	
seeVV	O
theDT	O
olsenNN	B-person.name
twinsNNS	I-person.name
	
canMD	O
youPP	O
findVV	O
moreJJR	O
informationNN	O
onIN	O
albertNN	B-person.name
ruddyJJ	I-person.name
	
searchNN	O
forIN	O
informationNN	O
aboutIN	O
tomNN	B-person.name
cruiseNN	I-person.name
	
findVV	O
informationNN	O
aboutIN	O
tomNN	B-person.name
cruiseNN	I-person.name
	
lookVV	O
forIN	O
informationNN	O
aboutIN	O
tomNN	B-person.name
cruiseNN	I-person.name
	
lookVV	O
upRP	O
informationNN	O
aboutIN	O
tomNN	B-person.name
cruiseNN	I-person.name
	
allRB	O
aboutRB	O
willMD	B-person.name
farrellRB	I-person.name
pleaseVV	O
	
bioNN	O
onIN	O
willNN	B-person.name
ferrellNN	I-person.name
	
biographyNN	O
forIN	O
willNN	B-person.name
ferrellNN	I-person.name
	
bringVV	O
mePP	O
toTO	O
willVV	B-person.name
ferrellNN	I-person.name
informaionNN	O
	
bringVV	O
upRP	O
aDT	O
bioNN	O
onIN	O
willNN	B-person.name
ferrellNN	I-person.name
	
canMD	O
youPP	O
showVV	O
mePP	O
informationNN	O
onRB	O
willMD	B-person.name
ferrellRB	I-person.name
pleaseVV	O
	
displayVV	O
allDT	O
informationNN	O
onIN	O
willNN	B-person.name
ferrellNN	I-person.name
	
getVV	O
mePP	O
bioNN	O
infoNN	O
forIN	O
willNN	B-person.name
ferrellNN	I-person.name
	
gotoNP	O
willMD	B-person.name
ferrellVV	I-person.name
biographyNN	O
	
iNNS	O
wantVVP	O
informationNN	O
aboutIN	O
willNN	B-person.name
ferrellNN	I-person.name
	
iNNS	O
wantVVP	O
toTO	O
seeVV	O
willNN	B-person.name
ferrellNN	I-person.name
detailsNNS	O
	
informationNN	O
aboutRB	O
willMD	B-person.name
ferrellVV	I-person.name
	
lookVV	O
forIN	O
willNN	B-person.name
ferrellNN	I-person.name
	
openVV	O
aDT	O
pageNN	O
aboutRB	O
willMD	B-person.name
ferrellVV	I-person.name
	
pleaseUH	O
showVV	O
mePP	O
informationNN	O
onIN	O
willNN	B-person.name
ferrellNN	I-person.name
	
searchNN	O
forIN	O
willNN	B-person.name
ferrellNN	I-person.name
	
showVV	O
mePP	O
aDT	O
bioNN	O
ofIN	O
willNN	B-person.name
ferrellNN	I-person.name
	
showVV	O
mePP	O
willMD	B-person.name
ferrellVV	I-person.name
informationNN	O
	
showNN	O
willMD	B-person.name
ferrellVV	I-person.name
informationNN	O
	
whoWP	O
isVBZ	O
willNN	B-person.name
ferrellNN	I-person.name
	
whoWP	O
isVBZ	O
willNN	B-person.name
ferrellNN	I-person.name
	
whoWP	O
isVBZ	O
willNN	B-person.name
ferrellNN	I-person.name
	
willMD	B-person.name
ferrellNP	I-person.name
	
willMD	B-person.name
ferrellNP	I-person.name
historyNN	O
	
willMD	B-person.name
ferrellNP	I-person.name
tidbitsNNS	O
	
willMD	B-person.name
ferrellNP	I-person.name
'sPOS	O
biographyNN	O
	
pleaseUH	O
runVV	O
aDT	O
searchNN	O
onIN	O
willNN	B-person.name
ferrellNN	I-person.name
andCC	O
displayVV	O
allDT	O
infoNN	O
returnedVVD	O
	
whatWP	O
isVBZ	O
terryNN	B-person.name
georgesNNS	I-person.name
backgroundNN	O
	
exhibitVV	O
allDT	O
relevantJJ	O
informationNN	O
aboutIN	O
theDT	O
directorNN	O
stevenJJ	B-person.name
spielbergNN	I-person.name
	
showVV	O
mePP	O
theDT	O
bioNN	O
forIN	O
theDT	O
directorNN	O
stevenJJ	B-person.name
spielbergNN	I-person.name
	
whoWP	O
isVBZ	O
directorNN	O
stevenJJ	B-person.name
spielbergNN	I-person.name
	
showVV	O
allDT	O
relevantJJ	O
informationNN	O
aboutIN	O
theDT	O
directorNN	O
stevenJJ	B-person.name
spielbergNN	I-person.name
	
showNN	O
biographyNN	O
forIN	O
directorNN	O
stevenJJ	B-person.name
spielbergNN	I-person.name
	
findVV	O
informationNN	O
aboutIN	O
kristenNP	B-person.name
stewartNN	I-person.name
	
howWRB	O
doVVP	O
iNNS	O
findVV	O
outRP	O
informationNN	O
aboutIN	O
kristenNP	B-person.name
stewartNN	I-person.name
	
learnVV	O
moreRBR	O
aboutIN	O
kristenNN	B-person.name
stewartNN	I-person.name
	
whoWP	O
isVBZ	O
kristenNN	B-person.name
stewartNN	I-person.name
	
informationNN	O
onIN	O
juliaNN	B-person.name
robertsNNS	I-person.name
	
getVV	O
mePP	O
informationNN	O
aboutIN	O
spielbergNP	B-person.name
	
iNNS	O
wantVVP	O
toTO	O
knowVV	O
aboutIN	O
spielbergNP	B-person.name
	
iNNS	O
wantVVP	O
toTO	O
seeVV	O
spielbergNP	B-person.name
'sPOS	O
pageNN	O
	
pullVV	O
upRP	O
spielbergNN	B-person.name
	
showVV	O
mePP	O
spielbergNP	B-person.name
'sPOS	O
infoNN	O
	
showVV	O
mePP	O
spielbergNP	B-person.name
'sPOS	O
mainJJ	O
pageNN	O
	
showVV	O
mePP	O
theDT	O
profileNN	O
ofIN	O
spielbergNP	B-person.name
	
showVV	O
myPP$	O
spielbergNN	B-person.name
infoNN	O
	
findVV	O
mePP	O
statsNNS	O
aboutIN	O
stevenJJ	B-person.name
spielbergNN	I-person.name
	
iNP	O
needNN	O
detailsNNS	O
stevenJJ	B-person.name
spielbergNN	I-person.name
nowRB	O
	
searchNN	O
forIN	O
stevenJJ	B-person.name
spielbergNN	I-person.name
	
showVV	O
mePP	O
theDT	O
informationNN	O
forIN	O
stevenJJ	B-person.name
spielbergNN	I-person.name
	
stephenNN	B-person.name
spielbergNN	I-person.name
biographyNN	O
	
stevenNP	B-person.name
spielbergNP	I-person.name
	
stevenNP	B-person.name
spielbergNP	I-person.name
bioNP	O
	
stevenJJ	B-person.name
spielbergNP	I-person.name
profileNN	O
pageNN	O
	
whatWP	O
aboutIN	O
stevenJJ	B-person.name
spielbergNN	I-person.name
	
whoWP	O
isVBZ	O
stevenJJ	B-person.name
spielbergNN	I-person.name
	
findVV	O
infoNN	O
onIN	O
tomNN	B-person.name
hanksNNS	I-person.name
	
showVV	O
mePP	O
informationNN	O
onIN	O
tomNN	B-person.name
hanksNNS	I-person.name
	
showNN	O
tomNN	B-person.name
hanksNNS	I-person.name
	
informationNN	O
forIN	O
sallyNN	B-person.name
fieldNN	I-person.name
	
